Zip Code,Zip Code Layer: A,Zip Code Layer: B,Zip Code Layer: C,,,,,,TOTAL Zip Codes Grouped,4623
12250,Northern New York,Other,Albany,,,,,,,
12252,Northern New York,Other,Albany,,,,,,,
12255,Northern New York,Other,Albany,,,,,,,
12256,Northern New York,Other,Albany,,,,,,,
12257,Northern New York,Other,Albany,,,,,,,
12260,Northern New York,Other,Albany,,,,,,,
12261,Northern New York,Other,Albany,,,,,,,
12288,Northern New York,Other,Albany,,,,,,,
12469,Northern New York,Other,Albany,,,,,,,
14029,Northern New York,Other,Allegany,,,,,,,
14707,Northern New York,Other,Allegany,,,,,,,
14708,Northern New York,Other,Allegany,,,,,,,
14709,Northern New York,Other,Allegany,,,,,,,
14711,Northern New York,Other,Allegany,,,,,,,
14714,Northern New York,Other,Allegany,,,,,,,
14715,Northern New York,Other,Allegany,,,,,,,
14717,Northern New York,Other,Allegany,,,,,,,
14721,Northern New York,Other,Allegany,,,,,,,
14727,Northern New York,Other,Allegany,,,,,,,
14735,Northern New York,Other,Allegany,,,,,,,
14739,Northern New York,Other,Allegany,,,,,,,
14744,Northern New York,Other,Allegany,,,,,,,
14745,Northern New York,Other,Allegany,,,,,,,
14754,Northern New York,Other,Allegany,,,,,,,
14774,Northern New York,Other,Allegany,,,,,,,
14777,Northern New York,Other,Allegany,,,,,,,
14786,Northern New York,Other,Allegany,,,,,,,
14802,Northern New York,Other,Allegany,,,,,,,
14803,Northern New York,Other,Allegany,,,,,,,
14804,Northern New York,Other,Allegany,,,,,,,
14806,Northern New York,Other,Allegany,,,,,,,
14813,Northern New York,Other,Allegany,,,,,,,
14822,Northern New York,Other,Allegany,,,,,,,
14880,Northern New York,Other,Allegany,,,,,,,
14884,Northern New York,Other,Allegany,,,,,,,
14895,Northern New York,Other,Allegany,,,,,,,
14897,Northern New York,Other,Allegany,,,,,,,
13737,Northern New York,Other,Broome,,,,,,,
13744,Northern New York,Other,Broome,,,,,,,
13745,Northern New York,Other,Broome,,,,,,,
13746,Northern New York,Other,Broome,,,,,,,
13748,Northern New York,Other,Broome,,,,,,,
13749,Northern New York,Other,Broome,,,,,,,
13754,Northern New York,Other,Broome,,,,,,,
13760,Northern New York,Other,Broome,,,,,,,
13761,Northern New York,Other,Broome,,,,,,,
13762,Northern New York,Other,Broome,,,,,,,
13763,Northern New York,Other,Broome,,,,,,,
13777,Northern New York,Other,Broome,,,,,,,
13787,Northern New York,Other,Broome,,,,,,,
13790,Northern New York,Other,Broome,,,,,,,
13794,Northern New York,Other,Broome,,,,,,,
13795,Northern New York,Other,Broome,,,,,,,
13797,Northern New York,Other,Broome,,,,,,,
13802,Northern New York,Other,Broome,,,,,,,
13813,Northern New York,Other,Broome,,,,,,,
13826,Northern New York,Other,Broome,,,,,,,
13833,Northern New York,Other,Broome,,,,,,,
13848,Northern New York,Other,Broome,,,,,,,
13850,Northern New York,Other,Broome,,,,,,,
13851,Northern New York,Other,Broome,,,,,,,
13862,Northern New York,Other,Broome,,,,,,,
13865,Northern New York,Other,Broome,,,,,,,
13901,Northern New York,Other,Broome,,,,,,,
13902,Northern New York,Other,Broome,,,,,,,
13903,Northern New York,Other,Broome,,,,,,,
13904,Northern New York,Other,Broome,,,,,,,
13905,Northern New York,Other,Broome,,,,,,,
14041,Northern New York,Other,Cattaraugus,,,,,,,
14042,Northern New York,Other,Cattaraugus,,,,,,,
14060,Northern New York,Other,Cattaraugus,,,,,,,
14065,Northern New York,Other,Cattaraugus,,,,,,,
14070,Northern New York,Other,Cattaraugus,,,,,,,
14101,Northern New York,Other,Cattaraugus,,,,,,,
14129,Northern New York,Other,Cattaraugus,,,,,,,
14133,Northern New York,Other,Cattaraugus,,,,,,,
14138,Northern New York,Other,Cattaraugus,,,,,,,
14168,Northern New York,Other,Cattaraugus,,,,,,,
14171,Northern New York,Other,Cattaraugus,,,,,,,
14173,Northern New York,Other,Cattaraugus,,,,,,,
14706,Northern New York,Other,Cattaraugus,,,,,,,
14719,Northern New York,Other,Cattaraugus,,,,,,,
14726,Northern New York,Other,Cattaraugus,,,,,,,
14729,Northern New York,Other,Cattaraugus,,,,,,,
14730,Northern New York,Other,Cattaraugus,,,,,,,
14731,Northern New York,Other,Cattaraugus,,,,,,,
14737,Northern New York,Other,Cattaraugus,,,,,,,
14741,Northern New York,Other,Cattaraugus,,,,,,,
14743,Northern New York,Other,Cattaraugus,,,,,,,
14748,Northern New York,Other,Cattaraugus,,,,,,,
14751,Northern New York,Other,Cattaraugus,,,,,,,
14753,Northern New York,Other,Cattaraugus,,,,,,,
14755,Northern New York,Other,Cattaraugus,,,,,,,
14760,Northern New York,Other,Cattaraugus,,,,,,,
14766,Northern New York,Other,Cattaraugus,,,,,,,
14770,Northern New York,Other,Cattaraugus,,,,,,,
14772,Northern New York,Other,Cattaraugus,,,,,,,
14778,Northern New York,Other,Cattaraugus,,,,,,,
14779,Northern New York,Other,Cattaraugus,,,,,,,
14783,Northern New York,Other,Cattaraugus,,,,,,,
14788,Northern New York,Other,Cattaraugus,,,,,,,
13021,Northern New York,Other,Cayuga,,,,,,,
13022,Northern New York,Other,Cayuga,,,,,,,
13024,Northern New York,Other,Cayuga,,,,,,,
13026,Northern New York,Other,Cayuga,,,,,,,
13033,Northern New York,Other,Cayuga,,,,,,,
13034,Northern New York,Other,Cayuga,,,,,,,
13064,Northern New York,Other,Cayuga,,,,,,,
13071,Northern New York,Other,Cayuga,,,,,,,
13081,Northern New York,Other,Cayuga,,,,,,,
13111,Northern New York,Other,Cayuga,,,,,,,
13113,Northern New York,Other,Cayuga,,,,,,,
13117,Northern New York,Other,Cayuga,,,,,,,
13118,Northern New York,Other,Cayuga,,,,,,,
13139,Northern New York,Other,Cayuga,,,,,,,
13140,Northern New York,Other,Cayuga,,,,,,,
13147,Northern New York,Other,Cayuga,,,,,,,
13156,Northern New York,Other,Cayuga,,,,,,,
13160,Northern New York,Other,Cayuga,,,,,,,
13166,Northern New York,Other,Cayuga,,,,,,,
14048,Northern New York,Other,Chautauqua,,,,,,,
14062,Northern New York,Other,Chautauqua,,,,,,,
14063,Northern New York,Other,Chautauqua,,,,,,,
14081,Northern New York,Other,Chautauqua,,,,,,,
14135,Northern New York,Other,Chautauqua,,,,,,,
14136,Northern New York,Other,Chautauqua,,,,,,,
14166,Northern New York,Other,Chautauqua,,,,,,,
14701,Northern New York,Other,Chautauqua,,,,,,,
14702,Northern New York,Other,Chautauqua,,,,,,,
14710,Northern New York,Other,Chautauqua,,,,,,,
14712,Northern New York,Other,Chautauqua,,,,,,,
14716,Northern New York,Other,Chautauqua,,,,,,,
14718,Northern New York,Other,Chautauqua,,,,,,,
14720,Northern New York,Other,Chautauqua,,,,,,,
14722,Northern New York,Other,Chautauqua,,,,,,,
14723,Northern New York,Other,Chautauqua,,,,,,,
14724,Northern New York,Other,Chautauqua,,,,,,,
14728,Northern New York,Other,Chautauqua,,,,,,,
14732,Northern New York,Other,Chautauqua,,,,,,,
14733,Northern New York,Other,Chautauqua,,,,,,,
14736,Northern New York,Other,Chautauqua,,,,,,,
14738,Northern New York,Other,Chautauqua,,,,,,,
14740,Northern New York,Other,Chautauqua,,,,,,,
14742,Northern New York,Other,Chautauqua,,,,,,,
14747,Northern New York,Other,Chautauqua,,,,,,,
14750,Northern New York,Other,Chautauqua,,,,,,,
14752,Northern New York,Other,Chautauqua,,,,,,,
14756,Northern New York,Other,Chautauqua,,,,,,,
14757,Northern New York,Other,Chautauqua,,,,,,,
14758,Northern New York,Other,Chautauqua,,,,,,,
14767,Northern New York,Other,Chautauqua,,,,,,,
14769,Northern New York,Other,Chautauqua,,,,,,,
14775,Northern New York,Other,Chautauqua,,,,,,,
14781,Northern New York,Other,Chautauqua,,,,,,,
14782,Northern New York,Other,Chautauqua,,,,,,,
14784,Northern New York,Other,Chautauqua,,,,,,,
14785,Northern New York,Other,Chautauqua,,,,,,,
14787,Northern New York,Other,Chautauqua,,,,,,,
14814,Northern New York,Other,Chemung,,,,,,,
14816,Northern New York,Other,Chemung,,,,,,,
14825,Northern New York,Other,Chemung,,,,,,,
14838,Northern New York,Other,Chemung,,,,,,,
14845,Northern New York,Other,Chemung,,,,,,,
14861,Northern New York,Other,Chemung,,,,,,,
14864,Northern New York,Other,Chemung,,,,,,,
14871,Northern New York,Other,Chemung,,,,,,,
14872,Northern New York,Other,Chemung,,,,,,,
14889,Northern New York,Other,Chemung,,,,,,,
14894,Northern New York,Other,Chemung,,,,,,,
14901,Northern New York,Other,Chemung,,,,,,,
14902,Northern New York,Other,Chemung,,,,,,,
14903,Northern New York,Other,Chemung,,,,,,,
14904,Northern New York,Other,Chemung,,,,,,,
14905,Northern New York,Other,Chemung,,,,,,,
14925,Northern New York,Other,Chemung,,,,,,,
13124,Northern New York,Other,Chenango,,,,,,,
13136,Northern New York,Other,Chenango,,,,,,,
13155,Northern New York,Other,Chenango,,,,,,,
13332,Northern New York,Other,Chenango,,,,,,,
13411,Northern New York,Other,Chenango,,,,,,,
13460,Northern New York,Other,Chenango,,,,,,,
13464,Northern New York,Other,Chenango,,,,,,,
13730,Northern New York,Other,Chenango,,,,,,,
13733,Northern New York,Other,Chenango,,,,,,,
13758,Northern New York,Other,Chenango,,,,,,,
13778,Northern New York,Other,Chenango,,,,,,,
13780,Northern New York,Other,Chenango,,,,,,,
13801,Northern New York,Other,Chenango,,,,,,,
13809,Northern New York,Other,Chenango,,,,,,,
13814,Northern New York,Other,Chenango,,,,,,,
13815,Northern New York,Other,Chenango,,,,,,,
13830,Northern New York,Other,Chenango,,,,,,,
13832,Northern New York,Other,Chenango,,,,,,,
13841,Northern New York,Other,Chenango,,,,,,,
13843,Northern New York,Other,Chenango,,,,,,,
13844,Northern New York,Other,Chenango,,,,,,,
12901,Northern New York,Other,Clinton,,,,,,,
12903,Northern New York,Other,Clinton,,,,,,,
12910,Northern New York,Other,Clinton,,,,,,,
12911,Northern New York,Other,Clinton,,,,,,,
12912,Northern New York,Other,Clinton,,,,,,,
12918,Northern New York,Other,Clinton,,,,,,,
12919,Northern New York,Other,Clinton,,,,,,,
12921,Northern New York,Other,Clinton,,,,,,,
12923,Northern New York,Other,Clinton,,,,,,,
12924,Northern New York,Other,Clinton,,,,,,,
12929,Northern New York,Other,Clinton,,,,,,,
12933,Northern New York,Other,Clinton,,,,,,,
12934,Northern New York,Other,Clinton,,,,,,,
12935,Northern New York,Other,Clinton,,,,,,,
12944,Northern New York,Other,Clinton,,,,,,,
12952,Northern New York,Other,Clinton,,,,,,,
12955,Northern New York,Other,Clinton,,,,,,,
12958,Northern New York,Other,Clinton,,,,,,,
12959,Northern New York,Other,Clinton,,,,,,,
12962,Northern New York,Other,Clinton,,,,,,,
12972,Northern New York,Other,Clinton,,,,,,,
12978,Northern New York,Other,Clinton,,,,,,,
12979,Northern New York,Other,Clinton,,,,,,,
12981,Northern New York,Other,Clinton,,,,,,,
12985,Northern New York,Other,Clinton,,,,,,,
12992,Northern New York,Other,Clinton,,,,,,,
12017,Northern New York,Other,Columbia,,,,,,,
12029,Northern New York,Other,Columbia,,,,,,,
12037,Northern New York,Other,Columbia,,,,,,,
12050,Northern New York,Other,Columbia,,,,,,,
12060,Northern New York,Other,Columbia,,,,,,,
12075,Northern New York,Other,Columbia,,,,,,,
12106,Northern New York,Other,Columbia,,,,,,,
12115,Northern New York,Other,Columbia,,,,,,,
12125,Northern New York,Other,Columbia,,,,,,,
12130,Northern New York,Other,Columbia,,,,,,,
12132,Northern New York,Other,Columbia,,,,,,,
12136,Northern New York,Other,Columbia,,,,,,,
12165,Northern New York,Other,Columbia,,,,,,,
12172,Northern New York,Other,Columbia,,,,,,,
12173,Northern New York,Other,Columbia,,,,,,,
12174,Northern New York,Other,Columbia,,,,,,,
12184,Northern New York,Other,Columbia,,,,,,,
12195,Northern New York,Other,Columbia,,,,,,,
12502,Northern New York,Other,Columbia,,,,,,,
12503,Northern New York,Other,Columbia,,,,,,,
12513,Northern New York,Other,Columbia,,,,,,,
12516,Northern New York,Other,Columbia,,,,,,,
12517,Northern New York,Other,Columbia,,,,,,,
12521,Northern New York,Other,Columbia,,,,,,,
12523,Northern New York,Other,Columbia,,,,,,,
12526,Northern New York,Other,Columbia,,,,,,,
12529,Northern New York,Other,Columbia,,,,,,,
12530,Northern New York,Other,Columbia,,,,,,,
12534,Northern New York,Other,Columbia,,,,,,,
12541,Northern New York,Other,Columbia,,,,,,,
12544,Northern New York,Other,Columbia,,,,,,,
12565,Northern New York,Other,Columbia,,,,,,,
12593,Northern New York,Other,Columbia,,,,,,,
13040,Northern New York,Other,Cortland,,,,,,,
13045,Northern New York,Other,Cortland,,,,,,,
13056,Northern New York,Other,Cortland,,,,,,,
13077,Northern New York,Other,Cortland,,,,,,,
13087,Northern New York,Other,Cortland,,,,,,,
13101,Northern New York,Other,Cortland,,,,,,,
13141,Northern New York,Other,Cortland,,,,,,,
13158,Northern New York,Other,Cortland,,,,,,,
13738,Northern New York,Other,Cortland,,,,,,,
13784,Northern New York,Other,Cortland,,,,,,,
13803,Northern New York,Other,Cortland,,,,,,,
13863,Northern New York,Other,Cortland,,,,,,,
12167,Northern New York,Other,Delaware,,,,,,,
12406,Northern New York,Other,Delaware,,,,,,,
12421,Northern New York,Other,Delaware,,,,,,,
12430,Northern New York,Other,Delaware,,,,,,,
12434,Northern New York,Other,Delaware,,,,,,,
12438,Northern New York,Other,Delaware,,,,,,,
12455,Northern New York,Other,Delaware,,,,,,,
12459,Northern New York,Other,Delaware,,,,,,,
12474,Northern New York,Other,Delaware,,,,,,,
13731,Northern New York,Other,Delaware,,,,,,,
13739,Northern New York,Other,Delaware,,,,,,,
13740,Northern New York,Other,Delaware,,,,,,,
13750,Northern New York,Other,Delaware,,,,,,,
13751,Northern New York,Other,Delaware,,,,,,,
13752,Northern New York,Other,Delaware,,,,,,,
13753,Northern New York,Other,Delaware,,,,,,,
13755,Northern New York,Other,Delaware,,,,,,,
13756,Northern New York,Other,Delaware,,,,,,,
13757,Northern New York,Other,Delaware,,,,,,,
13774,Northern New York,Other,Delaware,,,,,,,
13775,Northern New York,Other,Delaware,,,,,,,
13782,Northern New York,Other,Delaware,,,,,,,
13783,Northern New York,Other,Delaware,,,,,,,
13786,Northern New York,Other,Delaware,,,,,,,
13788,Northern New York,Other,Delaware,,,,,,,
13804,Northern New York,Other,Delaware,,,,,,,
13806,Northern New York,Other,Delaware,,,,,,,
13837,Northern New York,Other,Delaware,,,,,,,
13838,Northern New York,Other,Delaware,,,,,,,
13839,Northern New York,Other,Delaware,,,,,,,
13842,Northern New York,Other,Delaware,,,,,,,
13846,Northern New York,Other,Delaware,,,,,,,
13847,Northern New York,Other,Delaware,,,,,,,
13856,Northern New York,Other,Delaware,,,,,,,
13860,Northern New York,Other,Delaware,,,,,,,
12501,Northern New York,Dutchess,-,,,,,,,
12504,Northern New York,Dutchess,-,,,,,,,
12506,Northern New York,Dutchess,-,,,,,,,
12507,Northern New York,Dutchess,-,,,,,,,
12508,Northern New York,Dutchess,-,,,,,,,
12510,Northern New York,Dutchess,-,,,,,,,
12511,Northern New York,Dutchess,-,,,,,,,
12512,Northern New York,Dutchess,-,,,,,,,
12514,Northern New York,Dutchess,-,,,,,,,
12522,Northern New York,Dutchess,-,,,,,,,
12524,Northern New York,Dutchess,-,,,,,,,
12527,Northern New York,Dutchess,-,,,,,,,
12531,Northern New York,Dutchess,-,,,,,,,
12533,Northern New York,Dutchess,-,,,,,,,
12537,Northern New York,Dutchess,-,,,,,,,
12538,Northern New York,Dutchess,-,,,,,,,
12540,Northern New York,Dutchess,-,,,,,,,
12545,Northern New York,Dutchess,-,,,,,,,
12546,Northern New York,Dutchess,-,,,,,,,
12564,Northern New York,Dutchess,-,,,,,,,
12567,Northern New York,Dutchess,-,,,,,,,
12569,Northern New York,Dutchess,-,,,,,,,
12570,Northern New York,Dutchess,-,,,,,,,
12571,Northern New York,Dutchess,-,,,,,,,
12572,Northern New York,Dutchess,-,,,,,,,
12574,Northern New York,Dutchess,-,,,,,,,
12578,Northern New York,Dutchess,-,,,,,,,
12580,Northern New York,Dutchess,-,,,,,,,
12581,Northern New York,Dutchess,-,,,,,,,
12582,Northern New York,Dutchess,-,,,,,,,
12583,Northern New York,Dutchess,-,,,,,,,
12585,Northern New York,Dutchess,-,,,,,,,
12590,Northern New York,Dutchess,-,,,,,,,
12592,Northern New York,Dutchess,-,,,,,,,
12594,Northern New York,Dutchess,-,,,,,,,
12601,Northern New York,Dutchess,-,,,,,,,
12602,Northern New York,Dutchess,-,,,,,,,
12603,Northern New York,Dutchess,-,,,,,,,
12604,Northern New York,Dutchess,-,,,,,,,
14001,Northern New York,Other,Erie,,,,,,,
14004,Northern New York,Other,Erie,,,,,,,
14006,Northern New York,Other,Erie,,,,,,,
14010,Northern New York,Other,Erie,,,,,,,
14025,Northern New York,Other,Erie,,,,,,,
14026,Northern New York,Other,Erie,,,,,,,
14027,Northern New York,Other,Erie,,,,,,,
14030,Northern New York,Other,Erie,,,,,,,
14031,Northern New York,Other,Erie,,,,,,,
14032,Northern New York,Other,Erie,,,,,,,
14033,Northern New York,Other,Erie,,,,,,,
14034,Northern New York,Other,Erie,,,,,,,
14035,Northern New York,Other,Erie,,,,,,,
14038,Northern New York,Other,Erie,,,,,,,
14043,Northern New York,Other,Erie,,,,,,,
14047,Northern New York,Other,Erie,,,,,,,
14051,Northern New York,Other,Erie,,,,,,,
14052,Northern New York,Other,Erie,,,,,,,
14055,Northern New York,Other,Erie,,,,,,,
14057,Northern New York,Other,Erie,,,,,,,
14059,Northern New York,Other,Erie,,,,,,,
14061,Northern New York,Other,Erie,,,,,,,
14068,Northern New York,Other,Erie,,,,,,,
14069,Northern New York,Other,Erie,,,,,,,
14072,Northern New York,Other,Erie,,,,,,,
14075,Northern New York,Other,Erie,,,,,,,
14080,Northern New York,Other,Erie,,,,,,,
14085,Northern New York,Other,Erie,,,,,,,
14086,Northern New York,Other,Erie,,,,,,,
14091,Northern New York,Other,Erie,,,,,,,
14102,Northern New York,Other,Erie,,,,,,,
14110,Northern New York,Other,Erie,,,,,,,
14111,Northern New York,Other,Erie,,,,,,,
14112,Northern New York,Other,Erie,,,,,,,
14127,Northern New York,Other,Erie,,,,,,,
14134,Northern New York,Other,Erie,,,,,,,
14139,Northern New York,Other,Erie,,,,,,,
14140,Northern New York,Other,Erie,,,,,,,
14141,Northern New York,Other,Erie,,,,,,,
14150,Northern New York,Other,Erie,,,,,,,
14151,Northern New York,Other,Erie,,,,,,,
14169,Northern New York,Other,Erie,,,,,,,
14170,Northern New York,Other,Erie,,,,,,,
14201,Northern New York,Other,Erie,,,,,,,
14202,Northern New York,Other,Erie,,,,,,,
14203,Northern New York,Other,Erie,,,,,,,
14204,Northern New York,Other,Erie,,,,,,,
14205,Northern New York,Other,Erie,,,,,,,
14206,Northern New York,Other,Erie,,,,,,,
14207,Northern New York,Other,Erie,,,,,,,
14208,Northern New York,Other,Erie,,,,,,,
14209,Northern New York,Other,Erie,,,,,,,
14210,Northern New York,Other,Erie,,,,,,,
14211,Northern New York,Other,Erie,,,,,,,
14212,Northern New York,Other,Erie,,,,,,,
14213,Northern New York,Other,Erie,,,,,,,
14214,Northern New York,Other,Erie,,,,,,,
14215,Northern New York,Other,Erie,,,,,,,
14216,Northern New York,Other,Erie,,,,,,,
14217,Northern New York,Other,Erie,,,,,,,
14218,Northern New York,Other,Erie,,,,,,,
14219,Northern New York,Other,Erie,,,,,,,
14220,Northern New York,Other,Erie,,,,,,,
14221,Northern New York,Other,Erie,,,,,,,
14222,Northern New York,Other,Erie,,,,,,,
14223,Northern New York,Other,Erie,,,,,,,
14224,Northern New York,Other,Erie,,,,,,,
14225,Northern New York,Other,Erie,,,,,,,
14226,Northern New York,Other,Erie,,,,,,,
14227,Northern New York,Other,Erie,,,,,,,
14228,Northern New York,Other,Erie,,,,,,,
14231,Northern New York,Other,Erie,,,,,,,
14233,Northern New York,Other,Erie,,,,,,,
14240,Northern New York,Other,Erie,,,,,,,
14241,Northern New York,Other,Erie,,,,,,,
14260,Northern New York,Other,Erie,,,,,,,
14261,Northern New York,Other,Erie,,,,,,,
14263,Northern New York,Other,Erie,,,,,,,
14264,Northern New York,Other,Erie,,,,,,,
14265,Northern New York,Other,Erie,,,,,,,
14267,Northern New York,Other,Erie,,,,,,,
14269,Northern New York,Other,Erie,,,,,,,
14270,Northern New York,Other,Erie,,,,,,,
14272,Northern New York,Other,Erie,,,,,,,
14273,Northern New York,Other,Erie,,,,,,,
14276,Northern New York,Other,Erie,,,,,,,
14280,Northern New York,Other,Erie,,,,,,,
12851,Northern New York,Other,Essex,,,,,,,
12852,Northern New York,Other,Essex,,,,,,,
12855,Northern New York,Other,Essex,,,,,,,
12857,Northern New York,Other,Essex,,,,,,,
12858,Northern New York,Other,Essex,,,,,,,
12870,Northern New York,Other,Essex,,,,,,,
12872,Northern New York,Other,Essex,,,,,,,
12879,Northern New York,Other,Essex,,,,,,,
12883,Northern New York,Other,Essex,,,,,,,
12913,Northern New York,Other,Essex,,,,,,,
12928,Northern New York,Other,Essex,,,,,,,
12932,Northern New York,Other,Essex,,,,,,,
12936,Northern New York,Other,Essex,,,,,,,
12941,Northern New York,Other,Essex,,,,,,,
12942,Northern New York,Other,Essex,,,,,,,
12943,Northern New York,Other,Essex,,,,,,,
12946,Northern New York,Other,Essex,,,,,,,
12950,Northern New York,Other,Essex,,,,,,,
12956,Northern New York,Other,Essex,,,,,,,
12960,Northern New York,Other,Essex,,,,,,,
12961,Northern New York,Other,Essex,,,,,,,
12964,Northern New York,Other,Essex,,,,,,,
12974,Northern New York,Other,Essex,,,,,,,
12975,Northern New York,Other,Essex,,,,,,,
12977,Northern New York,Other,Essex,,,,,,,
12987,Northern New York,Other,Essex,,,,,,,
12993,Northern New York,Other,Essex,,,,,,,
12996,Northern New York,Other,Essex,,,,,,,
12997,Northern New York,Other,Essex,,,,,,,
12998,Northern New York,Other,Essex,,,,,,,
12914,Northern New York,Other,Franklin,,,,,,,
12915,Northern New York,Other,Franklin,,,,,,,
12916,Northern New York,Other,Franklin,,,,,,,
12917,Northern New York,Other,Franklin,,,,,,,
12920,Northern New York,Other,Franklin,,,,,,,
12926,Northern New York,Other,Franklin,,,,,,,
12930,Northern New York,Other,Franklin,,,,,,,
12937,Northern New York,Other,Franklin,,,,,,,
12939,Northern New York,Other,Franklin,,,,,,,
12945,Northern New York,Other,Franklin,,,,,,,
12953,Northern New York,Other,Franklin,,,,,,,
12957,Northern New York,Other,Franklin,,,,,,,
12966,Northern New York,Other,Franklin,,,,,,,
12969,Northern New York,Other,Franklin,,,,,,,
12970,Northern New York,Other,Franklin,,,,,,,
12976,Northern New York,Other,Franklin,,,,,,,
12980,Northern New York,Other,Franklin,,,,,,,
12983,Northern New York,Other,Franklin,,,,,,,
12986,Northern New York,Other,Franklin,,,,,,,
12989,Northern New York,Other,Franklin,,,,,,,
12995,Northern New York,Other,Franklin,,,,,,,
13655,Northern New York,Other,Franklin,,,,,,,
12025,Northern New York,Other,Fulton,,,,,,,
12032,Northern New York,Other,Fulton,,,,,,,
